#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300019028_176171    -          aln                  -            1.9e-05   40.6   0.3   9.1e-05   38.4   0.3   2.3   1   0   0   1   1   1   1 -
3300032144_463081    -          aln                  -            1.9e-05   40.6   0.1       0.7   26.0   0.1   3.1   2   2   0   2   2   2   1 -
3300035508_1315277   -          aln                  -            1.9e-05   40.6   0.1     5e-05   39.3   0.1   1.7   1   1   0   1   1   1   1 -
3300009588_266989    -          aln                  -            1.9e-05   40.6   0.5        36   20.5   0.1   4.3   3   1   1   4   4   2   1 -
3300036398_1619236   -          aln                  -            1.9e-05   40.6   0.0       1.1   25.4   0.0   2.4   2   0   0   2   2   2   1 -
3300009697_957530    -          aln                  -            1.9e-05   40.6   0.5   0.00044   36.2   0.5   2.3   1   1   0   1   1   1   1 -
3300018973_309419    -          aln                  -            1.9e-05   40.6   0.9   3.4e-05   39.8   0.1   1.8   2   0   0   2   2   1   1 -
3300032517_229486    -          aln                  -            1.9e-05   40.6   0.2    0.0028   33.7   0.0   2.3   2   0   0   2   2   1   1 -
3300034025_105978    -          aln                  -            1.9e-05   40.6   5.9     4e+03   13.9   0.1   6.3   5   2   1   6   6   1   0 -
3300004782_955187    -          aln                  -            1.9e-05   40.6   0.2   3.5e-05   39.8   0.2   1.5   1   0   0   1   1   1   1 -
3300012850_52352     -          aln                  -            1.9e-05   40.6   1.2        10   22.3   0.1   2.4   2   0   0   2   2   2   1 -
3300036111_103512    -          aln                  -            1.9e-05   40.6   0.2   2.6e-05   40.2   0.2   1.2   1   0   0   1   1   1   1 -
3300009873_42680     -          aln                  -            1.9e-05   40.6   0.0   1.4e+03   15.4   0.0   4.4   3   0   0   3   3   3   0 -
3300031122_1828166   -          aln                  -            1.9e-05   40.6   0.1   2.6e-05   40.2   0.1   1.1   1   0   0   1   1   1   1 -
3300009732_17594     -          aln                  -            1.9e-05   40.6   0.0   3.1e-05   40.0   0.0   1.4   1   0   0   1   1   1   1 -
3300019023_572901    -          aln                  -            1.9e-05   40.6   0.0   6.1e-05   39.0   0.0   1.7   1   1   0   1   1   1   1 -
3300021169_422466    -          aln                  -            1.9e-05   40.6   0.4    0.0013   34.7   0.0   2.2   2   0   0   2   2   1   1 -
3300004092_55492418  -          aln                  -            1.9e-05   40.6   0.0   2.5e-05   40.2   0.0   1.1   1   0   0   1   1   1   1 -
3300020221_1224251   -          aln                  -            1.9e-05   40.6   0.0      0.22   27.6   0.1   3.3   2   1   0   2   2   2   1 -
3300021169_140175    -          aln                  -            1.9e-05   40.6   0.3        24   21.1   0.1   3.1   2   1   0   2   2   2   1 -
3300035508_487914    -          aln                  -              2e-05   40.6   0.0   2.6e-05   40.2   0.0   1.1   1   0   0   1   1   1   1 -
3300005364_10660500  -          aln                  -              2e-05   40.6   0.3   3.2e-05   39.9   0.3   1.4   1   1   0   1   1   1   1 -
3300030628_2355      -          aln                  -              2e-05   40.6   1.6       5.3   23.2   0.0   3.0   2   1   0   2   2   2   1 -
3300018784_6903      -          aln                  -              2e-05   40.6   0.0      0.24   27.5   0.0   3.0   2   0   0   2   2   2   1 -
3300035682_308308    -          aln                  -              2e-05   40.6   0.0   2.9e+03   14.4   0.0   4.1   3   0   0   3   3   3   0 -
3300031100_5757      -          aln                  -              2e-05   40.6   1.1     0.033   30.2   0.5   2.5   2   0   0   2   2   2   1 -
3300035128_226139    -          aln                  -              2e-05   40.6   0.8       2.4   24.3   0.2   3.4   2   2   0   2   2   2   1 -
3300018893_380794    -          aln                  -              2e-05   40.6   0.0   2.4e-05   40.3   0.0   1.1   1   0   0   1   1   1   1 -
3300036111_57746     -          aln                  -              2e-05   40.6   0.2   3.7e-05   39.7   0.2   1.4   1   0   0   1   1   1   1 -
3300019208_152165    -          aln                  -              2e-05   40.6   0.3      0.72   26.0   0.0   2.3   2   0   0   2   2   2   1 -
3300008832_313003    -          aln                  -              2e-05   40.6   0.5    0.0037   33.3   0.1   2.8   3   0   0   3   3   1   1 -
3300012154_286694    -          aln                  -              2e-05   40.6   0.2   2.9e-05   40.0   0.2   1.2   1   0   0   1   1   1   1 -
3300019138_221510    -          aln                  -              2e-05   40.6   0.0   2.7e-05   40.1   0.0   1.2   1   0   0   1   1   1   1 -
576699775B           -          aln                  -              2e-05   40.6   0.0     2e-05   40.5   0.0   1.0   1   0   0   1   1   1   1 -
3300019052_201935    -          aln                  -              2e-05   40.6   0.1     2e-05   40.6   0.1   2.1   2   0   0   2   2   1   1 -
3300018925_230001    -          aln                  -              2e-05   40.6   0.4        39   20.4   0.1   2.6   2   1   0   2   2   2   2 -
3300010362_2954116   -          aln                  -              2e-05   40.6   3.1        64   19.7   0.0   4.1   3   2   0   3   3   2   1 -
3300008038_447085    -          aln                  -              2e-05   40.6   0.0   4.1e-05   39.6   0.0   1.5   2   0   0   2   2   1   1 -
3300019028_11976     -          aln                  -              2e-05   40.5   0.2        34   20.6   0.0   3.7   2   1   0   2   2   2   1 -
3300020070_1650497   -          aln                  -              2e-05   40.5   0.0     0.012   31.7   0.0   2.3   2   0   0   2   2   1   1 -
3300002042_314890    -          aln                  -              2e-05   40.5   0.1   3.4e-05   39.8   0.1   1.3   1   0   0   1   1   1   1 -
2574179786_997       -          aln                  -              2e-05   40.5  51.9   4.3e+03   13.8   1.4  10.1  10   0   0  10  10   6   0 -
3300018968_62048     -          aln                  -              2e-05   40.5   0.1    0.0034   33.4   0.0   2.3   2   0   0   2   2   1   1 -
3300008037_114236    -          aln                  -              2e-05   40.5   0.1      0.17   28.0   0.0   2.9   2   0   0   2   2   2   1 -
3300022547_473599    -          aln                  -              2e-05   40.5   0.0       4.7   23.3   0.0   2.9   2   1   0   2   2   2   1 -
3300012765_174945    -          aln                  -              2e-05   40.5   8.7        89   19.2   0.6   4.4   3   2   0   3   3   2   2 -
3300009144_817335    -          aln                  -              2e-05   40.5   0.0   2.6e-05   40.2   0.0   1.1   1   0   0   1   1   1   1 -
3300032751_1097541   -          aln                  -              2e-05   40.5   6.0      0.19   27.8   1.3   2.9   2   1   0   2   2   2   1 -
3300009739_47670     -          aln                  -              2e-05   40.5   1.5     0.012   31.7   0.1   3.6   3   1   0   3   3   1   1 -
3300005441_741315    -          aln                  -              2e-05   40.5   0.5   1.4e+02   18.6   0.0   4.0   2   2   0   2   2   2   1 -
3300012956_679246    -          aln                  -            2.1e-05   40.5   2.0   1.2e+03   15.6   0.0   5.4   5   0   0   5   5   2   0 -
3300012693_146212    -          aln                  -            2.1e-05   40.5   0.3   9.8e-05   38.3   0.1   1.9   2   0   0   2   2   1   1 -
3300012209_2634256   -          aln                  -            2.1e-05   40.5   2.8      0.37   26.9   0.1   2.7   2   1   0   2   2   2   1 -
3300035181_1057026   -          aln                  -            2.1e-05   40.5   8.4     0.036   30.1   0.0   4.4   4   2   0   4   4   2   1 -
3300030979_1055469   -          aln                  -            2.1e-05   40.5   0.0   2.7e-05   40.2   0.0   1.2   1   0   0   1   1   1   1 -
3300010290_444896    -          aln                  -            2.1e-05   40.5   0.0   4.3e-05   39.5   0.0   1.5   1   0   0   1   1   1   1 -
2744054795_1311      -          aln                  -            2.1e-05   40.5   1.6        24   21.1   0.0   3.9   3   0   0   3   3   2   1 -
2088090005_447930    -          aln                  -            2.1e-05   40.5   0.0   4.1e-05   39.5   0.0   1.6   1   1   0   1   1   1   1 -
3300009697_1936231   -          aln                  -            2.1e-05   40.5   0.0       3.3   23.8   0.0   2.2   2   0   0   2   2   2   1 -
3300012954_2693455   -          aln                  -            2.1e-05   40.5   0.2        19   21.4   0.3   2.9   2   1   0   2   2   2   1 -
3300010314_347327    -          aln                  -            2.1e-05   40.5   0.2   4.2e-05   39.5   0.2   1.5   1   1   0   1   1   1   1 -
3300029909_2278626   -          aln                  -            2.1e-05   40.5   1.9        58   19.8   0.2   3.6   2   2   0   2   2   2   2 -
3300002344_161243    -          aln                  -            2.1e-05   40.5   0.9     0.049   29.7   0.0   3.4   3   0   0   3   3   1   1 -
3300010391_2436659   -          aln                  -            2.1e-05   40.5   0.1   3.9e-05   39.6   0.1   1.5   1   0   0   1   1   1   1 -
3300021934_135747    -          aln                  -            2.1e-05   40.5   0.0    0.0039   33.2   0.0   2.5   2   0   0   2   2   1   1 -
3300035518_2562642   -          aln                  -            2.1e-05   40.5   0.7   3.4e-05   39.8   0.7   1.3   1   0   0   1   1   1   1 -
3300006033_2758423   -          aln                  -            2.1e-05   40.5   1.3   3.2e-05   39.9   1.3   1.3   1   0   0   1   1   1   1 -
3300008013_368554    -          aln                  -            2.1e-05   40.5   0.1     0.045   29.8   0.0   2.1   2   0   0   2   2   2   1 -
3300008998_133396    -          aln                  -            2.1e-05   40.5   0.0   3.3e-05   39.9   0.0   1.3   1   0   0   1   1   1   1 -
3300018897_301188    -          aln                  -            2.1e-05   40.5   1.3   2.5e-05   40.3   1.3   1.1   1   0   0   1   1   1   1 -
3300032168_1568387   -          aln                  -            2.1e-05   40.5   0.0   3.5e-05   39.8   0.0   1.3   1   0   0   1   1   1   1 -
3300032897_576519    -          aln                  -            2.1e-05   40.5   1.0   2.1e+02   18.0   0.5   4.7   3   3   0   3   3   2   1 -
3300018897_70897     -          aln                  -            2.1e-05   40.5   0.2       6.8   22.8   0.1   2.7   2   0   0   2   2   2   1 -
3300008998_127189    -          aln                  -            2.1e-05   40.5   2.1     0.041   29.9   0.2   2.6   3   0   0   3   3   2   1 -
3300018893_418628    -          aln                  -            2.1e-05   40.5   0.1   0.00038   36.4   0.0   2.0   2   0   0   2   2   1   1 -
3300006894_19279272  -          aln                  -            2.1e-05   40.5   1.6   0.00014   37.9   1.6   2.0   1   1   0   1   1   1   1 -
3300019038_392124    -          aln                  -            2.1e-05   40.5   0.0    0.0048   32.9   0.0   2.3   2   0   0   2   2   1   1 -
3300013937_12784     -          aln                  -            2.1e-05   40.5   0.3   3.8e-05   39.7   0.3   1.4   1   1   0   1   1   1   1 -
3300000872_18197     -          aln                  -            2.1e-05   40.5  16.5   1.1e+04   12.5   0.1   7.8   7   0   0   7   7   4   0 -
2590828807_2223      -          aln                  -            2.1e-05   40.5   0.2     0.066   29.3   0.0   3.7   3   0   0   3   3   1   1 -
3300002042_2932864   -          aln                  -            2.2e-05   40.5   0.5     3e-05   40.0   0.5   1.2   1   0   0   1   1   1   1 -
3300035496_527786    -          aln                  -            2.2e-05   40.5   0.1   2.8e-05   40.1   0.1   1.2   1   0   0   1   1   1   1 -
3300019207_170281    -          aln                  -            2.2e-05   40.4   4.5   2.2e+03   14.8   0.0   6.7   6   0   0   6   6   3   0 -
3300004137_280530    -          aln                  -            2.2e-05   40.4   0.0   2.4e-05   40.3   0.0   1.0   1   0   0   1   1   1   1 -
3300032167_1923135   -          aln                  -            2.2e-05   40.4  11.0   2.9e+03   14.4   0.2   5.7   5   0   0   5   5   4   0 -
3300002504_1594999   -          aln                  -            2.2e-05   40.4   0.1   3.6e-05   39.7   0.1   1.3   1   0   0   1   1   1   1 -
3300032699_154406    -          aln                  -            2.2e-05   40.4   0.1    0.0081   32.2   0.1   2.3   2   0   0   2   2   1   1 -
3300013937_60580     -          aln                  -            2.2e-05   40.4   0.3   0.00037   36.5   0.1   2.3   2   0   0   2   2   1   1 -
3300004799_277954    -          aln                  -            2.2e-05   40.4   1.2   5.8e-05   39.1   0.1   2.0   2   0   0   2   2   1   1 -
3300031734_1015212   -          aln                  -            2.2e-05   40.4   0.0     3e-05   40.0   0.0   1.2   1   0   0   1   1   1   1 -
3300030801_635612    -          aln                  -            2.2e-05   40.4   0.7   4.1e-05   39.5   0.7   1.4   1   1   0   1   1   1   1 -
3300009706_780360    -          aln                  -            2.2e-05   40.4   0.0   6.4e+04   10.1   0.0   5.4   4   2   0   4   4   2   0 -
3300012925_1849861   -          aln                  -            2.2e-05   40.4   0.1        16   21.7   0.0   3.4   2   2   0   2   2   2   1 -
3300031114_189543    -          aln                  -            2.2e-05   40.4   1.2    0.0093   32.0   0.0   2.6   2   0   0   2   2   1   1 -
