#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300030698_5710      -          aln                  -            1.9e-18   82.3   1.6       7.9   22.6   0.0   4.8   5   0   0   5   5   4   3 -
3300035681_35449     -          aln                  -              2e-18   82.3   0.8   3.4e+02   17.4   0.0   7.6   6   2   0   6   6   5   1 -
3300033530_43134     -          aln                  -              2e-18   82.2   0.0   6.1e-05   39.0   0.0   3.4   3   0   0   3   3   3   2 -
3300019016_148627    -          aln                  -            2.1e-18   82.2   0.3   9.6e-08   48.0   0.5   2.4   2   0   0   2   2   2   2 -
3300025470_95590     -          aln                  -            2.1e-18   82.2   6.8       1.7   24.8   0.1   5.6   5   0   0   5   5   4   3 -
3300008862_55013     -          aln                  -            2.2e-18   82.1   5.9   8.1e-06   41.8   0.3   3.8   4   1   0   4   4   2   2 -
3300009684_296383    -          aln                  -            2.2e-18   82.1  12.3       2.7   24.1   0.2   8.2   8   0   0   8   8   5   2 -
3300018943_39854     -          aln                  -            2.4e-18   82.0   8.7   0.00036   36.5   0.0   5.0   5   1   0   5   5   3   2 -
3300031053_104612    -          aln                  -            2.5e-18   81.9   8.3   1.2e-06   44.5   0.1   2.9   3   0   0   3   3   2   2 -
3300008913_13183     -          aln                  -            2.6e-18   81.9   1.2   1.6e-06   44.0   0.1   3.0   3   0   0   3   3   2   2 -
3300031053_286914    -          aln                  -            2.6e-18   81.9   1.7   3.7e-11   58.9   0.9   2.2   2   0   0   2   2   2   2 -
3300008998_206827    -          aln                  -            2.6e-18   81.9   0.6   4.2e-07   45.9   0.1   2.2   2   0   0   2   2   2   2 -
3300023094_115568    -          aln                  -            2.6e-18   81.8   5.8       4.9   23.3   0.1   6.4   6   0   0   6   6   5   2 -
3300009156_697192    -          aln                  -            2.7e-18   81.8   2.3     0.019   31.0   0.0   4.6   3   2   0   3   3   3   3 -
3300018896_76356     -          aln                  -            2.8e-18   81.8   0.6     0.058   29.4   0.1   3.4   3   0   0   3   3   3   3 -
3300013075_35213     -          aln                  -            2.9e-18   81.7   0.0   5.9e-08   48.7   0.0   2.7   2   0   0   2   2   2   2 -
3300033533_204727    -          aln                  -            2.9e-18   81.7   0.0   1.2e-05   41.3   0.0   2.3   2   0   0   2   2   2   2 -
3300025715_107034    -          aln                  -              3e-18   81.6   0.0      0.37   26.9   0.0   4.6   4   0   0   4   4   4   2 -
3300019008_5661      -          aln                  -              3e-18   81.6   0.4     0.019   31.0   0.0   5.7   5   0   0   5   5   3   2 -
3300010938_538073    -          aln                  -            3.1e-18   81.6  10.6      0.17   27.9   0.3   5.6   5   1   0   5   5   4   3 -
3300009675_155837    -          aln                  -            3.2e-18   81.6  26.1       1.7   24.7   0.1   9.4   9   3   0   9   9   5   3 -
3300006396_647337    -          aln                  -            3.3e-18   81.5   4.0        15   21.7   0.0   6.0   5   0   0   5   5   5   2 -
3300018897_40262     -          aln                  -            3.3e-18   81.5   0.4   1.9e-05   40.6   0.1   2.4   2   0   0   2   2   2   2 -
3300010161_416098    -          aln                  -            3.3e-18   81.5   0.2     5e-18   81.0   0.2   1.3   1   0   0   1   1   1   1 -
3300033134_937109    -          aln                  -            3.4e-18   81.5  10.9       5.8   23.0   0.1   5.8   5   0   0   5   5   5   2 -
3300018973_236266    -          aln                  -            3.4e-18   81.5   0.0   2.2e-05   40.4   0.0   2.2   2   0   0   2   2   2   2 -
3300011440_71196     -          aln                  -            3.6e-18   81.4  10.5   1.1e+02   19.0   0.1   8.0   6   3   0   6   6   5   1 -
3300035500_891351    -          aln                  -            3.8e-18   81.3   0.9   6.9e-18   80.5   0.9   1.5   1   0   0   1   1   1   1 -
3300019030_66099     -          aln                  -            3.9e-18   81.3   5.4   1.3e-08   50.8   0.3   2.4   2   0   0   2   2   2   2 -
3300027917_1723781   -          aln                  -            3.9e-18   81.3  51.6        25   21.0   1.1   8.7   7   3   0   7   7   7   2 -
3300009436_93976     -          aln                  -              4e-18   81.3   0.0        32   20.7   0.0   8.0   7   0   0   7   7   5   1 -
2588253518_2247      -          aln                  -              4e-18   81.3   8.8       1.8   24.6   0.4   7.0   6   0   0   6   6   4   2 -
3300027891_271830    -          aln                  -              4e-18   81.3  31.3        37   20.5   0.4   7.1   6   0   0   6   6   6   2 -
3300008832_42832     -          aln                  -              4e-18   81.3   2.2   5.8e-06   42.3   0.0   3.4   2   1   1   3   3   3   2 -
3300005528_193633    -          aln                  -              4e-18   81.2   3.1       3.3   23.8   0.2   7.5   5   4   0   5   5   4   3 -
3300031053_677477    -          aln                  -            4.1e-18   81.2  11.2   1.3e-08   50.8   1.9   2.8   3   0   0   3   3   2   2 -
3300011308_49929     -          aln                  -            4.3e-18   81.1   2.2   4.3e-07   45.9   0.6   2.4   2   0   0   2   2   2   2 -
3300008868_27367     -          aln                  -            4.4e-18   81.1   5.2    0.0054   32.8   0.2   6.4   5   1   0   5   5   3   2 -
3300018896_99781     -          aln                  -            4.4e-18   81.1   0.5   2.2e-08   50.1   0.2   2.6   2   0   0   2   2   2   2 -
3300011440_26553     -          aln                  -            4.4e-18   81.1   0.6       5.5   23.1   0.3   6.4   5   2   0   5   5   4   2 -
3300019006_185421    -          aln                  -            4.4e-18   81.1   2.4   9.4e-06   41.6   0.8   2.6   2   1   0   2   2   2   2 -
3300008037_33047     -          aln                  -            4.6e-18   81.1   1.3   2.6e-05   40.2   0.0   3.9   3   1   0   3   3   3   2 -
3300033513_1209086   -          aln                  -            4.7e-18   81.0   9.6      0.58   26.2   0.1   4.5   4   0   0   4   4   4   4 -
3300018804_32862     -          aln                  -            4.7e-18   81.0   0.1   4.7e-06   42.6   0.0   2.5   2   0   0   2   2   2   2 -
3300009735_92515     -          aln                  -            4.8e-18   81.0   0.5     3e-06   43.2   0.0   2.4   2   0   0   2   2   2   2 -
3300010138_107416    -          aln                  -            4.8e-18   81.0   0.1   2.2e-07   46.8   0.0   2.2   2   0   0   2   2   2   2 -
3300018084_28178     -          aln                  -            4.9e-18   81.0  22.4        92   19.2   0.2   7.2   7   0   0   7   7   6   3 -
3300021603_562583    -          aln                  -              5e-18   81.0   3.1       3.5   23.7   0.2   6.3   5   2   0   5   5   5   2 -
3300021169_696902    -          aln                  -              5e-18   81.0   2.0     0.011   31.7   0.0   3.6   4   0   0   4   4   3   2 -
3300032093_1433990   -          aln                  -              5e-18   80.9   8.8     0.011   31.8   0.3   3.8   3   0   0   3   3   3   3 -
3300034108_42045     -          aln                  -            5.1e-18   80.9  87.3   4.3e+03   13.8   0.6  23.5  24   0   0  24  24   5   0 -
3300031813_149187    -          aln                  -            5.1e-18   80.9  10.3       0.3   27.2   0.1   7.6   6   0   0   6   6   4   2 -
3300029922_1190242   -          aln                  -            5.1e-18   80.9   2.9        21   21.3   0.1   7.1   5   5   0   5   5   5   1 -
3300008998_90201     -          aln                  -            5.3e-18   80.9   0.8     0.011   31.8   0.1   4.2   4   0   0   4   4   3   2 -
3300030607_137649    -          aln                  -            5.4e-18   80.8   0.2   2.2e-05   40.4   0.0   2.2   2   0   0   2   2   2   2 -
3300013126_35358     -          aln                  -            5.6e-18   80.8  24.1      0.22   27.6   0.5   6.4   5   1   0   5   5   5   3 -
3300008013_279918    -          aln                  -            5.6e-18   80.8   1.9   1.1e-05   41.3   0.0   4.1   3   1   0   3   3   2   2 -
3300009370_597543    -          aln                  -            5.7e-18   80.8   0.0   0.00093   35.2   0.0   3.5   3   0   0   3   3   3   2 -
3300009083_1083895   -          aln                  -            5.8e-18   80.7   1.0      0.75   25.9   0.0   8.0   7   0   0   7   7   3   2 -
3300010379_1865108   -          aln                  -            5.9e-18   80.7  21.3   1.9e+02   18.2   0.1   7.7   7   0   0   7   7   6   1 -
3300030741_643222    -          aln                  -            6.1e-18   80.7   0.0     0.001   35.1   0.0   3.3   3   0   0   3   3   3   3 -
3300008806_34725     -          aln                  -            6.2e-18   80.7   0.0   0.00081   35.4   0.1   3.7   3   1   0   3   3   3   2 -
3300019256_252257    -          aln                  -            6.2e-18   80.7   0.5   4.8e-05   39.3   0.1   3.2   3   0   0   3   3   3   3 -
3300008998_8398      -          aln                  -            6.3e-18   80.6   1.5      0.48   26.5   0.2   6.5   5   1   0   5   5   4   2 -
3300019007_242742    -          aln                  -            6.4e-18   80.6   1.1   1.3e-10   57.2   0.3   2.4   2   0   0   2   2   2   2 -
3300020057_565850    -          aln                  -            6.5e-18   80.6   4.4        20   21.3   0.0   4.7   4   0   0   4   4   4   4 -
3300030988_87476     -          aln                  -            6.6e-18   80.6   3.2     1e-05   41.5   0.1   3.1   3   0   0   3   3   2   2 -
3300018896_24404     -          aln                  -            6.6e-18   80.6  10.5      0.21   27.7   0.1   7.3   6   1   0   6   6   4   2 -
3300018935_118796    -          aln                  -            6.7e-18   80.5   1.7    0.0032   33.5   0.0   3.2   3   0   0   3   3   3   2 -
3300019052_10604     -          aln                  -            6.8e-18   80.5  12.1   1.4e-05   41.1   0.0   5.1   5   0   0   5   5   3   3 -
3300032734_526416    -          aln                  -            6.8e-18   80.5   3.7    0.0001   38.3   0.3   3.5   3   1   0   3   3   3   2 -
3300007242_245874    -          aln                  -            7.4e-18   80.4   9.1   1.1e-05   41.3   0.0   4.5   4   0   0   4   4   3   2 -
3300021520_58283     -          aln                  -            7.6e-18   80.4   9.5   5.6e+03   13.5   0.0  12.6  12   1   0  12  12   4   0 -
3300032615_129377    -          aln                  -            7.8e-18   80.3   1.1   1.6e-05   40.9   0.0   4.8   4   1   0   4   4   4   1 -
3300031057_6255809   -          aln                  -            7.9e-18   80.3   0.4     2e-05   40.6   0.0   2.8   3   0   0   3   3   2   2 -
3300018957_14        -          aln                  -            8.1e-18   80.3   0.6        50   20.0   0.0   8.0   8   0   0   8   8   3   1 -
3300018789_144776    -          aln                  -            8.4e-18   80.2   0.3   1.4e-08   50.7   0.0   2.9   2   1   0   2   2   2   2 -
3300020818_683994    -          aln                  -            8.4e-18   80.2   0.0   1.2e-17   79.7   0.0   1.1   1   0   0   1   1   1   1 -
3300019023_140551    -          aln                  -            8.4e-18   80.2   0.4    0.0079   32.2   0.0   4.6   4   1   0   4   4   3   2 -
3300032758_85104     -          aln                  -            8.4e-18   80.2   6.6   2.2e-06   43.6   0.4   4.1   4   1   0   4   4   2   2 -
3300019007_28725     -          aln                  -            8.5e-18   80.2  17.4      0.53   26.4   0.1   6.0   5   2   0   5   5   4   3 -
3300036281_8553      -          aln                  -            8.5e-18   80.2   0.3   2.1e-07   46.9   0.2   2.5   2   0   0   2   2   2   2 -
3300010379_1180352   -          aln                  -            8.7e-18   80.2   9.8       2.7   24.1   0.2   4.9   4   0   0   4   4   4   3 -
3300025691_267536    -          aln                  -            8.9e-18   80.1  13.1        18   21.5   0.3   6.6   5   3   0   5   5   4   4 -
3300018935_78472     -          aln                  -            9.3e-18   80.1   0.4     0.017   31.2   0.0   4.0   3   1   0   3   3   3   2 -
3300008832_29449     -          aln                  -            9.4e-18   80.1   0.0        10   22.2   0.0   5.2   5   0   0   5   5   4   2 -
3300018996_32738     -          aln                  -            9.4e-18   80.1   3.3     0.036   30.1   0.0   4.9   4   1   0   4   4   3   3 -
3300031231_2577570   -          aln                  -            9.6e-18   80.0   0.0     0.023   30.7   0.0   3.5   3   0   0   3   3   3   3 -
3300032727_237527    -          aln                  -            9.8e-18   80.0   0.2     0.067   29.3   0.0   3.9   3   1   0   3   3   3   3 -
3300032805_1694027   -          aln                  -            9.9e-18   80.0  10.6    0.0039   33.2   0.8   5.0   4   3   0   4   4   3   3 -
3300002343_68139     -          aln                  -              1e-17   80.0   7.9      0.33   27.1   0.0   5.9   5   1   1   6   6   4   3 -
3300031114_535388    -          aln                  -              1e-17   79.9   0.0   6.5e-06   42.1   0.0   2.6   2   2   0   2   2   2   2 -
3300032747_280911    -          aln                  -              1e-17   79.9   1.0    0.0034   33.4   0.0   4.2   4   0   0   4   4   4   2 -
